date,T,P0,P,U,Ff,ff10,Td,weekday,traffic
2023/05/06 17:00:00,19.0,750.1,753.9,100.0,6,0.0,19.0,6,87.0
2023/05/06 17:30:00,19.0,750.8,754.6,100.0,4,0.0,19.0,6,135.0
2023/05/06 18:00:00,19.0,750.8,754.6,100.0,5,0.0,19.0,6,59.0
2023/05/06 18:30:00,18.0,750.8,754.6,100.0,5,0.0,18.0,6,47.0
2023/05/06 19:00:00,18.0,750.8,754.6,100.0,5,0.0,18.0,6,56.0
2023/05/06 19:30:00,18.0,751.6,755.4,100.0,3,0.0,18.0,6,36.0
2023/05/06 20:00:00,18.0,751.6,755.4,100.0,3,0.0,18.0,6,77.0
2023/05/06 20:30:00,18.0,752.4,756.2,100.0,4,0.0,18.0,6,77.0
2023/05/06 21:00:00,18.0,752.4,756.2,100.0,5,0.0,18.0,6,58.0
2023/05/06 21:30:00,18.0,752.4,756.2,94.0,3,0.0,17.0,6,66.0
2023/05/06 22:00:00,18.0,753.1,756.9,94.0,5,0.0,17.0,6,2.0
2023/05/06 22:30:00,18.0,753.1,756.9,94.0,5,0.0,17.0,6,2.0
2023/05/06 23:00:00,18.0,753.1,756.9,88.0,5,0.0,16.0,6,1.0
2023/05/06 23:30:00,18.0,753.1,756.9,94.0,4,0.0,17.0,6,1.0
2023/05/07 00:00:00,16.0,753.1,756.9,94.0,6,0.0,15.0,0,13.0
2023/05/07 00:30:00,16.0,753.1,756.9,94.0,5,0.0,15.0,0,12.0
2023/05/07 01:00:00,16.0,753.1,756.9,94.0,5,0.0,15.0,0,13.0
2023/05/07 01:30:00,16.0,753.1,756.9,94.0,5,0.0,15.0,0,12.0
2023/05/07 02:00:00,15.0,753.1,756.9,94.0,5,0.0,14.0,0,13.0
2023/05/07 02:30:00,15.0,753.1,756.9,94.0,3,0.0,14.0,0,10.0
2023/05/07 03:00:00,15.0,753.1,756.9,94.0,2,0.0,14.0,0,12.0
2023/05/07 03:30:00,15.0,753.1,756.9,94.0,2,0.0,14.0,0,17.0
2023/05/07 04:00:00,15.0,753.1,756.9,100.0,2,0.0,15.0,0,8.0
2023/05/07 04:30:00,15.0,753.1,756.9,94.0,2,0.0,14.0,0,9.0
2023/05/07 05:00:00,16.0,753.1,756.9,94.0,3,0.0,15.0,0,9.0
2023/05/07 05:30:00,15.0,753.1,756.9,94.0,4,0.0,14.0,0,11.0
2023/05/07 06:00:00,15.0,753.8,757.7,94.0,5,0.0,14.0,0,570.0
2023/05/07 06:30:00,16.0,753.9,757.7,88.0,4,0.0,14.0,0,954.0
2023/05/07 07:00:00,16.0,753.9,757.7,88.0,4,0.0,14.0,0,899.0
2023/05/07 07:30:00,16.0,754.4,758.2,88.0,4,0.0,14.0,0,707.0
2023/05/07 08:00:00,16.0,754.4,758.2,88.0,4,0.0,14.0,0,844.0
2023/05/07 08:30:00,16.0,754.4,758.2,88.0,4,0.0,14.0,0,556.0
2023/05/07 09:00:00,16.0,755.2,759.0,88.0,5,0.0,14.0,0,172.0
2023/05/07 09:30:00,16.0,755.2,759.0,88.0,5,0.0,14.0,0,187.0
2023/05/07 10:00:00,16.0,755.2,759.0,88.0,5,0.0,14.0,0,269.0
2023/05/07 10:30:00,17.0,755.2,759.0,83.0,5,0.0,14.0,0,226.0
2023/05/07 11:00:00,17.0,755.2,759.0,77.0,5,0.0,13.0,0,519.0
2023/05/07 11:30:00,17.0,755.2,759.0,77.0,7,0.0,13.0,0,759.0
2023/05/07 12:00:00,18.0,755.2,759.0,73.0,6,0.0,13.0,0,663.0
2023/05/07 12:30:00,18.0,755.2,759.0,73.0,6,0.0,13.0,0,663.0
2023/05/07 13:00:00,18.0,755.2,759.0,78.0,5,0.0,14.0,0,197.0
2023/05/07 13:30:00,18.0,755.2,759.0,73.0,5,0.0,13.0,0,183.0
2023/05/07 14:00:00,18.0,755.2,759.0,73.0,5,0.0,13.0,0,129.0
2023/05/07 14:30:00,19.0,755.2,759.0,68.0,5,0.0,13.0,0,244.0
2023/05/07 15:00:00,20.0,754.4,758.2,64.0,6,0.0,13.0,0,267.0
2023/05/07 15:30:00,20.0,754.4,758.2,64.0,5,0.0,13.0,0,195.0
2023/05/07 16:00:00,20.0,754.4,758.2,64.0,4,0.0,13.0,0,707.0
2023/05/07 16:30:00,19.0,755.2,759.0,68.0,5,0.0,13.0,0,899.0
2023/05/07 17:00:00,19.0,755.2,759.0,64.0,5,0.0,12.0,0,858.0
2023/05/07 17:30:00,19.0,755.2,759.0,68.0,5,0.0,13.0,0,570.0
2023/05/07 18:00:00,19.0,755.2,759.0,68.0,4,0.0,13.0,0,284.0
2023/05/07 18:30:00,19.0,755.9,759.7,64.0,5,0.0,12.0,0,284.0
2023/05/07 19:00:00,19.0,755.9,759.7,64.0,6,0.0,12.0,0,360.0
2023/05/07 19:30:00,19.0,756.7,760.5,64.0,5,0.0,12.0,0,336.0
2023/05/07 20:00:00,19.0,756.7,760.5,60.0,4,0.0,11.0,0,347.0
2023/05/07 20:30:00,19.0,757.4,761.2,64.0,4,0.0,12.0,0,395.0
2023/05/07 21:00:00,18.0,757.4,761.2,68.0,5,0.0,12.0,0,495.0
2023/05/07 21:30:00,18.0,758.2,762.0,73.0,5,0.0,13.0,0,303.0
2023/05/07 22:00:00,18.0,758.2,762.0,73.0,5,0.0,13.0,0,14.0
2023/05/07 22:30:00,18.0,757.4,761.2,73.0,5,10.0,13.0,0,12.0
2023/05/07 23:00:00,17.0,757.4,761.2,77.0,4,0.0,13.0,0,13.0
2023/05/07 23:30:00,17.0,758.2,762.0,77.0,5,0.0,13.0,0,19.0
2023/05/08 00:00:00,17.0,757.4,761.2,77.0,4,0.0,13.0,1,18.0
2023/05/08 00:30:00,17.0,758.2,762.0,77.0,4,0.0,13.0,1,11.0
2023/05/08 01:00:00,17.0,758.2,762.0,77.0,3,0.0,13.0,1,18.0
2023/05/08 01:30:00,17.0,757.4,761.2,77.0,4,0.0,13.0,1,18.0
2023/05/08 02:00:00,17.0,757.4,761.2,77.0,3,0.0,13.0,1,10.0
2023/05/08 02:30:00,17.0,757.4,761.2,77.0,3,0.0,13.0,1,16.0
2023/05/08 03:00:00,17.0,758.2,762.0,77.0,3,0.0,13.0,1,9.0
2023/05/08 03:30:00,17.0,758.2,762.0,77.0,3,0.0,13.0,1,17.0
2023/05/08 04:00:00,17.0,758.2,762.0,77.0,3,0.0,13.0,1,8.0
2023/05/08 04:30:00,17.0,758.2,762.0,77.0,3,0.0,13.0,1,11.0
2023/05/08 05:00:00,16.0,758.1,762.0,83.0,4,0.0,13.0,1,16.0
2023/05/08 05:30:00,16.0,758.1,762.0,83.0,4,0.0,13.0,1,14.0
2023/05/08 06:00:00,16.0,758.9,762.8,83.0,5,0.0,13.0,1,618.0
2023/05/08 06:30:00,16.0,758.9,762.8,77.0,5,0.0,12.0,1,810.0
2023/05/08 07:00:00,16.0,758.9,762.8,77.0,4,0.0,12.0,1,947.0
2023/05/08 07:30:00,16.0,759.6,763.5,77.0,5,0.0,12.0,1,995.0
2023/05/08 08:00:00,16.0,759.6,763.5,77.0,4,0.0,12.0,1,748.0
2023/05/08 08:30:00,16.0,759.6,763.5,77.0,4,0.0,12.0,1,796.0
2023/05/08 09:00:00,16.0,759.6,763.5,77.0,5,0.0,12.0,1,158.0
2023/05/08 09:30:00,17.0,759.6,763.5,73.0,4,0.0,12.0,1,216.0
2023/05/08 10:00:00,17.0,760.4,764.3,68.0,4,0.0,11.0,1,197.0
2023/05/08 10:30:00,18.0,760.5,764.3,64.0,3,0.0,11.0,1,240.0
2023/05/08 11:00:00,19.0,760.5,764.3,60.0,3,0.0,11.0,1,855.0
2023/05/08 11:30:00,20.0,760.5,764.3,56.0,5,0.0,11.0,1,615.0
2023/05/08 12:00:00,20.0,759.7,763.5,56.0,3,0.0,11.0,1,807.0
2023/05/08 12:30:00,21.0,759.7,763.5,50.0,4,0.0,10.0,1,807.0
2023/05/08 13:00:00,21.0,759.7,763.5,50.0,4,0.0,10.0,1,154.0
2023/05/08 13:30:00,22.0,759.7,763.5,50.0,4,0.0,11.0,1,269.0
2023/05/08 14:00:00,22.0,759.7,763.5,50.0,4,0.0,11.0,1,273.0
2023/05/08 14:30:00,22.0,759.0,762.8,50.0,5,0.0,11.0,1,273.0
2023/05/08 15:00:00,22.0,759.0,762.8,47.0,4,0.0,10.0,1,253.0
2023/05/08 15:30:00,21.0,759.0,762.8,50.0,5,0.0,10.0,1,253.0
2023/05/08 16:00:00,22.0,759.0,762.8,47.0,5,0.0,10.0,1,563.0
2023/05/08 16:30:00,22.0,759.0,762.8,44.0,4,0.0,9.0,1,851.0
2023/05/08 17:00:00,21.0,759.0,762.8,53.0,5,0.0,11.0,1,666.0
2023/05/08 17:30:00,21.0,759.0,762.8,57.0,5,0.0,12.0,1,714.0
2023/05/08 18:00:00,19.0,759.7,763.5,64.0,6,0.0,12.0,1,236.0
2023/05/08 18:30:00,18.0,759.7,763.5,68.0,5,0.0,12.0,1,236.0
2023/05/08 19:00:00,17.0,759.6,763.5,73.0,5,0.0,12.0,1,408.0
2023/05/08 19:30:00,16.0,759.6,763.5,77.0,3,0.0,12.0,1,336.0
2023/05/08 20:00:00,17.0,759.6,763.5,73.0,3,0.0,12.0,1,443.0
2023/05/08 20:30:00,17.0,760.4,764.3,77.0,3,0.0,13.0,1,395.0
2023/05/08 21:00:00,16.0,760.4,764.3,77.0,2,0.0,12.0,1,375.0
2023/05/08 21:30:00,15.0,760.4,764.3,82.0,2,0.0,12.0,1,375.0
2023/05/08 22:00:00,16.0,760.4,764.3,77.0,2,0.0,12.0,1,12.0
2023/05/08 22:30:00,16.0,760.4,764.3,77.0,2,0.0,12.0,1,15.0
2023/05/08 23:00:00,16.0,760.4,764.3,72.0,2,0.0,11.0,1,15.0
2023/05/08 23:30:00,15.0,760.4,764.3,77.0,1,0.0,11.0,1,13.0
2023/05/09 00:00:00,15.0,760.4,764.3,77.0,1,0.0,11.0,2,11.0
2023/05/09 00:30:00,13.0,760.4,764.3,88.0,0,0.0,11.0,2,9.0
2023/05/09 01:00:00,13.0,760.4,764.3,88.0,0,0.0,11.0,2,15.0
2023/05/09 01:30:00,12.0,760.4,764.3,94.0,0,0.0,11.0,2,15.0
2023/05/09 02:00:00,12.0,760.4,764.3,94.0,0,0.0,11.0,2,14.0
2023/05/09 02:30:00,12.0,760.4,764.3,88.0,0,0.0,10.0,2,13.0
2023/05/09 03:00:00,12.0,760.4,764.3,94.0,0,0.0,11.0,2,14.0
2023/05/09 03:30:00,11.0,760.4,764.3,100.0,0,0.0,11.0,2,11.0
2023/05/09 04:00:00,11.0,760.4,764.3,94.0,0,0.0,10.0,2,9.0
2023/05/09 04:30:00,12.0,760.4,764.3,94.0,0,0.0,11.0,2,12.0
2023/05/09 05:00:00,11.0,760.4,764.3,100.0,0,0.0,11.0,2,19.0
2023/05/09 05:30:00,11.0,760.4,764.3,100.0,0,0.0,11.0,2,10.0
2023/05/09 06:00:00,12.0,761.1,765.0,94.0,0,0.0,11.0,2,858.0
2023/05/09 06:30:00,14.0,761.1,765.0,94.0,0,0.0,13.0,2,618.0
2023/05/09 07:00:00,15.0,761.1,765.0,77.0,0,0.0,11.0,2,755.0
2023/05/09 07:30:00,16.0,761.1,765.0,77.0,1,0.0,12.0,2,611.0
2023/05/09 08:00:00,17.0,761.1,765.0,64.0,2,0.0,10.0,2,892.0
2023/05/09 08:30:00,18.0,761.2,765.0,49.0,0,0.0,7.0,2,700.0
2023/05/09 09:00:00,19.0,761.2,765.0,46.0,1,0.0,7.0,2,129.0
2023/05/09 09:30:00,19.0,761.2,765.0,43.0,1,0.0,6.0,2,144.0
2023/05/09 10:00:00,20.0,761.2,765.0,43.0,2,0.0,7.0,2,284.0
2023/05/09 10:30:00,21.0,760.5,764.3,38.0,2,0.0,6.0,2,140.0
2023/05/09 11:00:00,21.0,760.5,764.3,38.0,2,0.0,6.0,2,615.0
2023/05/09 11:30:00,23.0,760.5,764.3,36.0,5,0.0,7.0,2,615.0
2023/05/09 12:00:00,23.0,759.7,763.5,33.0,4,0.0,6.0,2,567.0
2023/05/09 12:30:00,23.0,759.7,763.5,36.0,4,0.0,7.0,2,951.0
2023/05/09 13:00:00,24.0,759.0,762.8,31.0,5,0.0,6.0,2,255.0
2023/05/09 13:30:00,23.0,759.0,762.8,31.0,4,0.0,5.0,2,168.0
2023/05/09 14:00:00,24.0,759.0,762.8,36.0,3,0.0,8.0,2,144.0
2023/05/09 14:30:00,24.0,758.2,762.0,31.0,3,0.0,6.0,2,230.0
2023/05/09 15:00:00,24.0,758.2,762.0,29.0,3,0.0,5.0,2,138.0
2023/05/09 15:30:00,24.0,758.2,762.0,36.0,4,0.0,8.0,2,167.0
2023/05/09 16:00:00,24.0,758.2,762.0,34.0,5,0.0,7.0,2,755.0
2023/05/09 16:30:00,24.0,757.4,761.2,34.0,6,0.0,7.0,2,515.0
2023/05/09 17:00:00,23.0,758.2,762.0,33.0,5,0.0,6.0,2,618.0
2023/05/09 17:30:00,22.0,758.2,762.0,33.0,6,0.0,5.0,2,522.0
2023/05/09 18:00:00,21.0,758.2,762.0,38.0,5,0.0,6.0,2,356.0
2023/05/09 18:30:00,20.0,758.2,762.0,40.0,4,0.0,6.0,2,380.0
2023/05/09 19:00:00,18.0,758.2,762.0,49.0,3,0.0,7.0,2,432.0
2023/05/09 19:30:00,17.0,758.9,762.8,56.0,2,0.0,8.0,2,384.0
2023/05/09 20:00:00,17.0,758.9,762.8,56.0,3,0.0,8.0,2,443.0
2023/05/09 20:30:00,17.0,758.9,762.8,56.0,3,0.0,8.0,2,443.0
2023/05/09 21:00:00,17.0,758.9,762.8,59.0,3,0.0,9.0,2,471.0
2023/05/09 21:30:00,17.0,758.9,762.8,59.0,3,0.0,9.0,2,423.0
2023/05/09 22:00:00,17.0,758.9,762.8,59.0,4,0.0,9.0,2,10.0
2023/05/09 22:30:00,17.0,758.9,762.8,64.0,3,0.0,10.0,2,19.0
2023/05/09 23:00:00,17.0,758.9,762.8,64.0,3,0.0,10.0,2,18.0
2023/05/09 23:30:00,16.0,758.9,762.8,72.0,3,0.0,11.0,2,9.0
2023/05/10 00:00:00,16.0,758.9,762.8,68.0,3,0.0,10.0,3,14.0
2023/05/10 00:30:00,15.0,758.9,762.8,72.0,4,0.0,10.0,3,11.0
2023/05/10 01:00:00,15.0,758.9,762.8,72.0,2,0.0,10.0,3,14.0
2023/05/10 01:30:00,16.0,758.9,762.8,72.0,3,0.0,11.0,3,17.0
2023/05/10 02:00:00,15.0,758.9,762.8,77.0,2,0.0,11.0,3,14.0
2023/05/10 02:30:00,14.0,758.9,762.8,82.0,0,0.0,11.0,3,19.0
2023/05/10 03:00:00,13.0,758.9,762.8,88.0,2,0.0,11.0,3,17.0
2023/05/10 03:30:00,13.0,758.9,762.8,94.0,2,0.0,12.0,3,9.0
2023/05/10 04:00:00,14.0,758.9,762.8,82.0,1,0.0,11.0,3,9.0
2023/05/10 04:30:00,14.0,758.9,762.8,82.0,2,0.0,11.0,3,12.0
2023/05/10 05:00:00,15.0,758.9,762.8,77.0,0,0.0,11.0,3,12.0
2023/05/10 05:30:00,15.0,758.9,762.8,77.0,2,0.0,11.0,3,14.0
2023/05/10 06:00:00,15.0,758.9,762.8,77.0,0,0.0,11.0,3,858.0
2023/05/10 06:30:00,16.0,758.9,762.8,68.0,2,0.0,10.0,3,1002.0
2023/05/10 07:00:00,16.0,759.6,763.5,72.0,0,0.0,11.0,3,851.0
2023/05/10 07:30:00,17.0,759.6,763.5,68.0,0,0.0,11.0,3,899.0
2023/05/10 08:00:00,18.0,759.7,763.5,64.0,2,0.0,11.0,3,508.0
2023/05/10 08:30:00,18.0,759.7,763.5,64.0,1,0.0,11.0,3,508.0
2023/05/10 09:00:00,19.0,759.7,763.5,56.0,2,0.0,10.0,3,201.0
2023/05/10 09:30:00,20.0,759.7,763.5,49.0,2,0.0,9.0,3,201.0
2023/05/10 10:00:00,22.0,759.0,762.8,41.0,2,0.0,8.0,3,168.0
2023/05/10 10:30:00,22.0,759.0,762.8,41.0,4,0.0,8.0,3,269.0
2023/05/10 11:00:00,23.0,759.0,762.8,41.0,3,0.0,9.0,3,759.0
2023/05/10 11:30:00,23.0,759.0,762.8,38.0,3,0.0,8.0,3,759.0
2023/05/10 12:00:00,24.0,759.0,762.8,34.0,3,0.0,7.0,3,807.0
2023/05/10 12:30:00,24.0,758.2,762.0,36.0,4,0.0,8.0,3,807.0
2023/05/10 13:00:00,23.0,758.2,762.0,36.0,4,0.0,7.0,3,168.0
2023/05/10 13:30:00,23.0,758.2,762.0,33.0,4,0.0,6.0,3,269.0
2023/05/10 14:00:00,23.0,758.2,762.0,36.0,4,0.0,7.0,3,187.0
2023/05/10 14:30:00,23.0,757.4,761.2,38.0,4,0.0,8.0,3,172.0
2023/05/10 15:00:00,23.0,758.2,762.0,44.0,4,0.0,10.0,3,138.0
2023/05/10 15:30:00,22.0,758.2,762.0,47.0,5,0.0,10.0,3,152.0
2023/05/10 16:00:00,21.0,758.2,762.0,50.0,5,0.0,10.0,3,851.0
2023/05/10 16:30:00,20.0,758.2,762.0,49.0,5,0.0,9.0,3,995.0
2023/05/10 17:00:00,20.0,758.2,762.0,46.0,6,0.0,8.0,3,810.0
2023/05/10 17:30:00,20.0,758.2,762.0,53.0,6,0.0,10.0,3,714.0
2023/05/10 18:00:00,19.0,758.2,762.0,56.0,5,0.0,10.0,3,404.0
2023/05/10 18:30:00,19.0,758.2,762.0,56.0,5,0.0,10.0,3,236.0
2023/05/10 19:00:00,19.0,759.0,762.8,56.0,4,0.0,10.0,3,288.0
2023/05/10 19:30:00,19.0,759.0,762.8,56.0,3,0.0,10.0,3,264.0
2023/05/10 20:00:00,18.0,759.0,762.8,60.0,4,0.0,10.0,3,323.0
2023/05/10 20:30:00,18.0,759.0,762.8,60.0,3,0.0,10.0,3,443.0
2023/05/10 21:00:00,18.0,759.7,763.5,60.0,3,0.0,10.0,3,471.0
2023/05/10 21:30:00,18.0,759.7,763.5,60.0,4,0.0,10.0,3,375.0
2023/05/10 22:00:00,18.0,759.7,763.5,56.0,4,0.0,9.0,3,14.0
2023/05/10 22:30:00,18.0,759.7,763.5,60.0,3,0.0,10.0,3,20.0
2023/05/10 23:00:00,18.0,759.7,763.5,60.0,3,0.0,10.0,3,9.0
2023/05/10 23:30:00,18.0,759.0,762.8,60.0,3,0.0,10.0,3,18.0
2023/05/11 00:00:00,18.0,759.7,763.5,60.0,2,0.0,10.0,4,13.0
2023/05/11 00:30:00,17.0,759.6,763.5,68.0,2,0.0,11.0,4,19.0
2023/05/11 01:00:00,18.0,759.0,762.8,60.0,3,0.0,10.0,4,14.0
2023/05/11 01:30:00,17.0,758.9,762.8,68.0,4,0.0,11.0,4,20.0
2023/05/11 02:00:00,18.0,759.0,762.8,64.0,4,0.0,11.0,4,18.0
2023/05/11 02:30:00,17.0,758.9,762.8,68.0,3,0.0,11.0,4,15.0
2023/05/11 03:00:00,17.0,759.6,763.5,68.0,4,0.0,11.0,4,12.0
2023/05/11 03:30:00,17.0,758.9,762.8,68.0,3,0.0,11.0,4,10.0
2023/05/11 04:00:00,17.0,759.6,763.5,59.0,4,0.0,9.0,4,8.0
2023/05/11 04:30:00,17.0,759.6,763.5,64.0,3,0.0,10.0,4,12.0
2023/05/11 05:00:00,17.0,759.6,763.5,56.0,4,0.0,8.0,4,19.0
2023/05/11 05:30:00,16.0,759.6,763.5,68.0,3,0.0,10.0,4,19.0
2023/05/11 06:00:00,17.0,760.4,764.3,68.0,2,0.0,11.0,4,906.0
2023/05/11 06:30:00,17.0,760.4,764.3,68.0,3,0.0,11.0,4,714.0
2023/05/11 07:00:00,16.0,760.4,764.3,83.0,4,0.0,13.0,4,899.0
2023/05/11 07:30:00,15.0,761.1,765.0,88.0,4,0.0,13.0,4,755.0
2023/05/11 08:00:00,15.0,761.1,765.0,88.0,3,0.0,13.0,4,508.0
2023/05/11 08:30:00,16.0,761.1,765.0,77.0,2,0.0,12.0,4,460.0
2023/05/11 09:00:00,16.0,761.1,765.0,77.0,2,0.0,12.0,4,144.0
2023/05/11 09:30:00,17.0,761.1,765.0,73.0,1,0.0,12.0,4,259.0
2023/05/11 10:00:00,17.0,761.1,765.0,64.0,1,0.0,10.0,4,255.0
2023/05/11 10:30:00,17.0,761.1,765.0,64.0,0,0.0,10.0,4,140.0
2023/05/11 11:00:00,18.0,761.2,765.0,56.0,0,0.0,9.0,4,903.0
2023/05/11 11:30:00,18.0,760.5,764.3,60.0,2,0.0,10.0,4,807.0
2023/05/11 12:00:00,18.0,760.5,764.3,60.0,1,0.0,10.0,4,759.0
2023/05/11 12:30:00,18.0,760.5,764.3,60.0,3,0.0,10.0,4,519.0
2023/05/11 13:00:00,18.0,760.5,764.3,52.0,1,0.0,8.0,4,197.0
2023/05/11 13:30:00,19.0,759.7,763.5,37.0,1,0.0,4.0,4,269.0
2023/05/11 14:00:00,18.0,759.7,763.5,52.0,1,0.0,8.0,4,230.0
2023/05/11 14:30:00,19.0,759.7,763.5,49.0,1,0.0,8.0,4,158.0
2023/05/11 15:00:00,19.0,759.7,763.5,49.0,2,0.0,8.0,4,224.0
2023/05/11 15:30:00,19.0,759.7,763.5,46.0,1,0.0,7.0,4,195.0
2023/05/11 16:00:00,19.0,759.7,763.5,52.0,1,0.0,9.0,4,611.0
2023/05/11 16:30:00,19.0,759.0,762.8,46.0,2,0.0,7.0,4,707.0
2023/05/11 17:00:00,19.0,759.0,762.8,49.0,0,0.0,8.0,4,810.0
2023/05/11 17:30:00,18.0,759.0,762.8,64.0,2,0.0,11.0,4,858.0
2023/05/11 18:00:00,18.0,759.0,762.8,68.0,3,0.0,12.0,4,332.0
2023/05/11 18:30:00,17.0,759.6,763.5,73.0,1,0.0,12.0,4,356.0
2023/05/11 19:00:00,17.0,759.6,763.5,73.0,2,0.0,12.0,4,384.0
2023/05/11 19:30:00,17.0,759.6,763.5,73.0,1,0.0,12.0,4,432.0
2023/05/11 20:00:00,17.0,759.6,763.5,77.0,2,0.0,13.0,4,299.0
2023/05/11 20:30:00,17.0,759.6,763.5,68.0,1,0.0,11.0,4,395.0
2023/05/11 21:00:00,17.0,759.6,763.5,64.0,1,0.0,10.0,4,351.0
2023/05/11 21:30:00,17.0,759.6,763.5,68.0,1,0.0,11.0,4,279.0
2023/05/11 22:00:00,17.0,759.6,763.5,68.0,1,0.0,11.0,4,15.0
2023/05/11 22:30:00,17.0,759.6,763.5,73.0,1,0.0,12.0,4,19.0
2023/05/11 23:00:00,17.0,759.6,763.5,68.0,1,0.0,11.0,4,16.0
2023/05/11 23:30:00,17.0,759.6,763.5,68.0,1,0.0,11.0,4,14.0
2023/05/12 00:00:00,17.0,758.9,762.8,68.0,1,0.0,11.0,5,2.0
2023/05/12 00:30:00,16.0,758.9,762.8,72.0,2,0.0,11.0,5,2.0
2023/05/12 01:00:00,16.0,758.9,762.8,77.0,2,0.0,12.0,5,2.0
2023/05/12 01:30:00,16.0,758.9,762.8,72.0,2,0.0,11.0,5,3.0
2023/05/12 02:00:00,16.0,758.9,762.8,72.0,2,0.0,11.0,5,3.0
2023/05/12 02:30:00,16.0,758.9,762.8,77.0,1,0.0,12.0,5,2.0
2023/05/12 03:00:00,16.0,758.1,762.0,77.0,2,0.0,12.0,5,2.0
2023/05/12 03:30:00,15.0,758.1,762.0,77.0,2,0.0,11.0,5,1.0
2023/05/12 04:00:00,16.0,758.1,762.0,72.0,1,0.0,11.0,5,1.0
2023/05/12 04:30:00,15.0,758.1,762.0,82.0,2,0.0,12.0,5,2.0
2023/05/12 05:00:00,15.0,758.9,762.8,82.0,1,0.0,12.0,5,2.0
2023/05/12 05:30:00,15.0,758.9,762.8,82.0,1,0.0,12.0,5,2.0
2023/05/12 06:00:00,16.0,758.9,762.8,77.0,1,0.0,12.0,5,111.0
2023/05/12 06:30:00,16.0,758.9,762.8,83.0,2,0.0,13.0,5,159.0
2023/05/12 07:00:00,17.0,758.9,762.8,77.0,3,0.0,13.0,5,109.0
2023/05/12 07:30:00,17.0,759.6,763.5,73.0,3,0.0,12.0,5,149.0
2023/05/12 08:00:00,18.0,759.7,763.5,68.0,3,0.0,12.0,5,76.0
2023/05/12 08:30:00,19.0,759.7,763.5,68.0,3,0.0,13.0,5,156.0
2023/05/12 09:00:00,20.0,759.7,763.5,64.0,4,0.0,13.0,5,36.0
2023/05/12 09:30:00,20.0,759.7,763.5,64.0,3,0.0,13.0,5,45.0
2023/05/12 10:00:00,20.0,759.7,763.5,64.0,2,0.0,13.0,5,40.0
2023/05/12 10:30:00,21.0,759.0,762.8,60.0,3,0.0,13.0,5,32.0
2023/05/12 11:00:00,21.0,759.0,762.8,60.0,3,0.0,13.0,5,166.0
2023/05/12 11:30:00,22.0,759.0,762.8,57.0,3,0.0,13.0,5,110.0
2023/05/12 12:00:00,23.0,758.2,762.0,53.0,4,0.0,13.0,5,166.0
2023/05/12 12:30:00,22.0,758.2,762.0,57.0,3,0.0,13.0,5,134.0
2023/05/12 13:00:00,23.0,757.4,761.2,53.0,3,0.0,13.0,5,47.0
2023/05/12 13:30:00,23.0,757.4,761.2,53.0,2,0.0,13.0,5,23.0
2023/05/12 14:00:00,23.0,757.4,761.2,53.0,2,0.0,13.0,5,21.0
2023/05/12 14:30:00,23.0,756.7,760.5,53.0,3,0.0,13.0,5,31.0
2023/05/12 15:00:00,24.0,756.7,760.5,50.0,2,0.0,13.0,5,25.0
2023/05/12 15:30:00,23.0,756.7,760.5,53.0,3,0.0,13.0,5,25.0
2023/05/12 16:00:00,23.0,756.7,760.5,53.0,3,0.0,13.0,5,117.0
2023/05/12 16:30:00,23.0,756.7,760.5,53.0,3,0.0,13.0,5,133.0
2023/05/12 17:00:00,23.0,756.7,760.5,53.0,3,0.0,13.0,5,119.0
2023/05/12 17:30:00,23.0,756.7,760.5,53.0,2,0.0,13.0,5,119.0
2023/05/12 18:00:00,22.0,756.7,760.5,57.0,4,0.0,13.0,5,71.0
2023/05/12 18:30:00,22.0,756.7,760.5,61.0,3,0.0,14.0,5,43.0
2023/05/12 19:00:00,22.0,756.7,760.5,61.0,2,0.0,14.0,5,44.0
2023/05/12 19:30:00,22.0,757.4,761.2,61.0,2,0.0,14.0,5,52.0
2023/05/12 20:00:00,21.0,757.4,761.2,64.0,2,0.0,14.0,5,37.0
2023/05/12 20:30:00,21.0,757.4,761.2,64.0,2,0.0,14.0,5,61.0
2023/05/12 21:00:00,21.0,757.4,761.2,69.0,2,0.0,15.0,5,58.0
2023/05/12 21:30:00,21.0,757.4,761.2,69.0,3,0.0,15.0,5,58.0
2023/05/12 22:00:00,20.0,757.4,761.2,73.0,2,0.0,15.0,5,1.0
2023/05/12 22:30:00,20.0,757.4,761.2,73.0,2,0.0,15.0,5,1.0
2023/05/12 23:00:00,20.0,757.4,761.2,73.0,2,0.0,15.0,5,2.0
2023/05/12 23:30:00,19.0,757.4,761.2,78.0,2,0.0,15.0,5,3.0
2023/05/13 00:00:00,19.0,757.4,761.2,78.0,2,0.0,15.0,6,3.0
2023/05/13 00:30:00,18.0,756.7,760.5,83.0,2,0.0,15.0,6,2.0
2023/05/13 01:00:00,18.0,756.7,760.5,83.0,3,0.0,15.0,6,3.0
2023/05/13 01:30:00,18.0,756.7,760.5,83.0,2,0.0,15.0,6,2.0
2023/05/13 02:00:00,17.0,756.7,760.5,88.0,2,0.0,15.0,6,1.0
2023/05/13 02:30:00,17.0,756.7,760.5,88.0,2,0.0,15.0,6,2.0
2023/05/13 03:00:00,17.0,756.7,760.5,88.0,2,0.0,15.0,6,1.0
2023/05/13 03:30:00,17.0,756.7,760.5,88.0,2,0.0,15.0,6,2.0
